sector,sector_lat,sector_lon,venue_name,venue_id,venue_category,venue_type
1,1.3148320519795194,103.81620061595058,Cluny Court,4b334576f964a520631825e3,Shopping Mall,
1,1.3148320519795194,103.81620061595058,Cold Storage,4b88b35ef964a5208e0932e3,Supermarket,
1,1.3148320519795194,103.81620061595058,Shell Dunearn University,4bb89a6acf2fc9b626a69f02,Gas Station,
1,1.3148320519795194,103.81620061595058,Kids Empire,5057f55fe4b0e276715739b7,Nursery School,
1,1.3148320519795194,103.81620061595058,Cheers,4eb78e176c2590eb88f1d87e,Convenience Store,
1,1.3148320519795194,103.81620061595058,St. Margaret's Secondary School,4bdf6776e75c0f47ca1bcb03,High School,
1,1.3148320519795194,103.81620061595058,Serene Centre,4b56b596f964a520321928e3,Shopping Mall,
1,1.3148320519795194,103.81620061595058,7-Eleven,4c8608ac2f1c236a2a6b5943,Convenience Store,
1,1.3148320519795194,103.81620061595058,7-ELEVEN®,4b62c127f964a5205d512ae3,Convenience Store,
1,1.3148320519795194,103.81620061595058,Julia Gabriel,4c0d9fb42466a593efef7721,School,
1,1.3148320519795194,103.81620061595058,Lee Kuan Yew School of Public Policy,4ba1b2d8f964a52087c837e3,University,
1,1.3148320519795194,103.81620061595058,National University Of Singapore (Bukit Timah Campus),4b67b766f964a520d75b2be3,University,
1,1.3148320519795194,103.81620061595058,Institute Of Policy Studies,4bbda64b8ec3d13aac441c28,General College & University,
1,1.3148320519795194,103.81620061595058,Oei Tiong Ham Building,4e258c1a1f6ee0c70a604610,College Academic Building,
1,1.3148320519795194,103.81620061595058,Manasseh Meyer Building,4b6f9344f964a52083f62ce3,College Academic Building,
1,1.3148320519795194,103.81620061595058,Asia Research Institute (ARI),4b871caff964a52042b131e3,General College & University,
1,1.3148320519795194,103.81620061595058,SOVI Music School,4ec1da86b803bca7df2b5f6f,Student Center,
1,1.3148320519795194,103.81620061595058,Eu Tong Sen Building,4f7d0c75e4b07071b535b224,College Administrative Building,
1,1.3148320519795194,103.81620061595058,PSEB Auditorium,4d899eed6daeb60cdfe152e0,College Auditorium,
1,1.3148320519795194,103.81620061595058,C J Koh Law Library,4c7744f6d06b224b832afed6,College Library,
1,1.3148320519795194,103.81620061595058,SMSS School Hall,4ebb0d68722e58fc9ffeca4f,College Auditorium,
1,1.3148320519795194,103.81620061595058,NUS Faculty Of Law,4b84928af964a5204d3c31e3,Law School,
